# q/kF, 1/epsilon(ThomasFermi), 1/epsilon(Lindhard)
77.36 0.999667142024 0.999999925806
77.41 0.999667571736 0.999999925998
77.46 0.999668000616 0.999999926189
77.51 0.999668428667 0.999999926379
77.56 0.999668855891 0.999999926569
77.61 0.99966928229 0.999999926758
77.66 0.999669707865 0.999999926946
77.71 0.99967013262 0.999999927134
77.76 0.999670556556 0.999999927321
77.81 0.999670979676 0.999999927508
77.86 0.99967140198 0.999999927694
77.91 0.999671823473 0.999999927879
77.96 0.999672244155 0.999999928064
78.01 0.999672664029 0.999999928248
78.06 0.999673083096 0.999999928432
78.11 0.99967350136 0.999999928615
78.16 0.999673918821 0.999999928798
78.21 0.999674335482 0.99999992898
78.26 0.999674751346 0.999999929161
78.31 0.999675166413 0.999999929342
78.36 0.999675580686 0.999999929522
78.41 0.999675994168 0.999999929702
78.46 0.999676406859 0.999999929881
78.51 0.999676818763 0.999999930059
78.56 0.999677229881 0.999999930237
78.61 0.999677640215 0.999999930414
78.66 0.999678049767 0.999999930591
78.71 0.999678458539 0.999999930767
78.76 0.999678866533 0.999999930943
78.81 0.999679273751 0.999999931118
78.86 0.999679680195 0.999999931293
78.91 0.999680085867 0.999999931467
78.96 0.999680490769 0.99999993164
79.01 0.999680894903 0.999999931813
79.06 0.999681298271 0.999999931985
79.11 0.999681700874 0.999999932157
79.16 0.999682102716 0.999999932328
79.21 0.999682503796 0.999999932499
79.26 0.999682904118 0.999999932669
79.31 0.999683303684 0.999999932839
79.36 0.999683702495 0.999999933008
79.41 0.999684100553 0.999999933176
79.46 0.999684497861 0.999999933345
79.51 0.999684894419 0.999999933512
79.56 0.99968529023 0.999999933679
79.61 0.999685685296 0.999999933845
79.66 0.999686079619 0.999999934011
79.71 0.9996864732 0.999999934177
79.76 0.999686866042 0.999999934342
79.81 0.999687258145 0.999999934506
79.86 0.999687649513 0.99999993467
79.91 0.999688040147 0.999999934833
79.96 0.999688430048 0.999999934996
80.01 0.999688819219 0.999999935159
80.06 0.999689207661 0.99999993532
80.11 0.999689595377 0.999999935482
80.16 0.999689982368 0.999999935643
80.21 0.999690368635 0.999999935803
80.26 0.999690754181 0.999999935963
80.31 0.999691139007 0.999999936122
80.36 0.999691523116 0.999999936281
80.41 0.999691906508 0.999999936439
80.46 0.999692289187 0.999999936597
80.51 0.999692671153 0.999999936755
80.56 0.999693052408 0.999999936911
80.61 0.999693432954 0.999999937068
80.66 0.999693812793 0.999999937224
80.71 0.999694191927 0.999999937379
80.76 0.999694570357 0.999999937534
80.81 0.999694948085 0.999999937689
80.86 0.999695325113 0.999999937843
80.91 0.999695701442 0.999999937996
80.96 0.999696077074 0.999999938149
81.01 0.999696452012 0.999999938302
81.06 0.999696826256 0.999999938454
81.11 0.999697199809 0.999999938605
81.16 0.999697572672 0.999999938757
81.21 0.999697944846 0.999999938907
81.26 0.999698316334 0.999999939057
81.31 0.999698687137 0.999999939207
81.36 0.999699057257 0.999999939357
81.41 0.999699426696 0.999999939505
81.46 0.999699795454 0.999999939654
81.51 0.999700163535 0.999999939802
81.56 0.999700530939 0.999999939949
81.61 0.999700897668 0.999999940096
81.66 0.999701263724 0.999999940243
81.71 0.999701629109 0.999999940389
81.76 0.999701993824 0.999999940535
81.81 0.99970235787 0.99999994068
81.86 0.99970272125 0.999999940825
81.91 0.999703083965 0.999999940969
81.96 0.999703446017 0.999999941113
82.01 0.999703807406 0.999999941257
82.06 0.999704168136 0.9999999414
82.11 0.999704528207 0.999999941542
82.16 0.999704887621 0.999999941684
82.21 0.99970524638 0.999999941826
82.26 0.999705604485 0.999999941967
82.31 0.999705961938 0.999999942108
82.36 0.999706318741 0.999999942249
82.41 0.999706674894 0.999999942389
82.46 0.9997070304 0.999999942528
82.51 0.999707385261 0.999999942668
82.56 0.999707739476 0.999999942806
82.61 0.99970809305 0.999999942945
82.66 0.999708445982 0.999999943083
82.71 0.999708798274 0.99999994322
82.76 0.999709149928 0.999999943357
82.81 0.999709500946 0.999999943494
82.86 0.999709851329 0.99999994363
82.91 0.999710201078 0.999999943766
82.96 0.999710550195 0.999999943902
83.01 0.999710898682 0.999999944037
83.06 0.99971124654 0.999999944171
83.11 0.999711593771 0.999999944305
83.16 0.999711940376 0.999999944439
83.21 0.999712286356 0.999999944573
83.26 0.999712631713 0.999999944706
83.31 0.999712976449 0.999999944838
83.36 0.999713320565 0.999999944971
83.41 0.999713664063 0.999999945102
83.46 0.999714006944 0.999999945234
83.51 0.999714349209 0.999999945365
83.56 0.999714690861 0.999999945496
83.61 0.999715031899 0.999999945626
83.66 0.999715372327 0.999999945756
83.71 0.999715712145 0.999999945885
83.76 0.999716051355 0.999999946014
83.81 0.999716389959 0.999999946143
83.86 0.999716727957 0.999999946271
83.91 0.999717065351 0.999999946399
83.96 0.999717402143 0.999999946527
84.01 0.999717738334 0.999999946654
84.06 0.999718073925 0.999999946781
84.11 0.999718408919 0.999999946907
84.16 0.999718743315 0.999999947033
84.21 0.999719077117 0.999999947159
84.26 0.999719410324 0.999999947285
84.31 0.99971974294 0.999999947409
84.36 0.999720074964 0.999999947534
84.41 0.999720406398 0.999999947658
84.46 0.999720737245 0.999999947782
84.51 0.999721067504 0.999999947906
84.56 0.999721397178 0.999999948029
84.61 0.999721726268 0.999999948151
84.66 0.999722054775 0.999999948274
84.71 0.999722382701 0.999999948396
84.76 0.999722710047 0.999999948517
84.81 0.999723036815 0.999999948639
84.86 0.999723363005 0.99999994876
84.91 0.999723688619 0.99999994888
84.96 0.999724013659 0.999999949001
85.01 0.999724338126 0.99999994912
85.06 0.99972466202 0.99999994924
85.11 0.999724985345 0.999999949359
85.16 0.9997253081 0.999999949478
85.21 0.999725630288 0.999999949596
85.26 0.999725951909 0.999999949715
85.31 0.999726272965 0.999999949832
85.36 0.999726593457 0.99999994995
85.41 0.999726913386 0.999999950067
85.46 0.999727232755 0.999999950184
85.51 0.999727551563 0.9999999503
85.56 0.999727869813 0.999999950416
85.61 0.999728187506 0.999999950532
85.66 0.999728504643 0.999999950647
85.71 0.999728821225 0.999999950762
85.76 0.999729137254 0.999999950877
85.81 0.99972945273 0.999999950992
85.86 0.999729767656 0.999999951106
85.91 0.999730082033 0.999999951219
85.96 0.999730395861 0.999999951333
86.01 0.999730709142 0.999999951446
86.06 0.999731021878 0.999999951559
86.11 0.999731334069 0.999999951671
86.16 0.999731645717 0.999999951783
86.21 0.999731956823 0.999999951895
86.26 0.999732267388 0.999999952006
86.31 0.999732577415 0.999999952117
86.36 0.999732886902 0.999999952228
86.41 0.999733195853 0.999999952339
86.46 0.999733504269 0.999999952449
86.51 0.99973381215 0.999999952559
86.56 0.999734119498 0.999999952668
86.61 0.999734426313 0.999999952777
86.66 0.999734732598 0.999999952886
86.71 0.999735038354 0.999999952995
86.76 0.999735343581 0.999999953103
86.81 0.999735648281 0.999999953211
86.86 0.999735952456 0.999999953319
86.91 0.999736256106 0.999999953426
86.96 0.999736559232 0.999999953533
87.01 0.999736861836 0.99999995364
87.06 0.999737163919 0.999999953746
87.11 0.999737465482 0.999999953852
87.16 0.999737766527 0.999999953958
87.21 0.999738067054 0.999999954064
87.26 0.999738367064 0.999999954169
87.31 0.99973866656 0.999999954274
87.36 0.999738965542 0.999999954378
87.41 0.999739264011 0.999999954483
87.46 0.999739561968 0.999999954587
87.51 0.999739859415 0.99999995469
87.56 0.999740156353 0.999999954794
87.61 0.999740452783 0.999999954897
87.66 0.999740748706 0.999999955
87.71 0.999741044123 0.999999955102
87.76 0.999741339035 0.999999955205
87.81 0.999741633444 0.999999955307
87.86 0.999741927351 0.999999955408
87.91 0.999742220756 0.99999995551
87.96 0.999742513662 0.999999955611
88.01 0.999742806068 0.999999955711
88.06 0.999743097977 0.999999955812
88.11 0.999743389389 0.999999955912
88.16 0.999743680306 0.999999956012
88.21 0.999743970728 0.999999956112
88.26 0.999744260657 0.999999956211
88.31 0.999744550094 0.99999995631
88.36 0.999744839039 0.999999956409
88.41 0.999745127495 0.999999956508
88.46 0.999745415462 0.999999956606
88.51 0.999745702941 0.999999956704
88.56 0.999745989934 0.999999956801
88.61 0.999746276441 0.999999956899
88.66 0.999746562464 0.999999956996
88.71 0.999746848003 0.999999957093
88.76 0.99974713306 0.99999995719
88.81 0.999747417636 0.999999957286
88.86 0.999747701732 0.999999957382
88.91 0.999747985349 0.999999957478
88.96 0.999748268488 0.999999957573
89.01 0.99974855115 0.999999957668
89.06 0.999748833336 0.999999957763
89.11 0.999749115048 0.999999957858
89.16 0.999749396286 0.999999957953
89.21 0.999749677051 0.999999958047
89.26 0.999749957345 0.999999958141
89.31 0.999750237168 0.999999958234
89.36 0.999750516522 0.999999958328
89.41 0.999750795408 0.999999958421
89.46 0.999751073826 0.999999958514
89.51 0.999751351778 0.999999958606
89.56 0.999751629265 0.999999958699
89.61 0.999751906287 0.999999958791
89.66 0.999752182847 0.999999958883
89.71 0.999752458944 0.999999958974
89.76 0.99975273458 0.999999959066
89.81 0.999753009756 0.999999959157
89.86 0.999753284473 0.999999959248
89.91 0.999753558731 0.999999959338
89.96 0.999753832533 0.999999959429
90.01 0.999754105879 0.999999959519
90.06 0.99975437877 0.999999959608
90.11 0.999754651207 0.999999959698
90.16 0.999754923191 0.999999959787
90.21 0.999755194723 0.999999959876
90.26 0.999755465803 0.999999959965
90.31 0.999755736434 0.999999960054
90.36 0.999756006616 0.999999960142
90.41 0.99975627635 0.99999996023
90.46 0.999756545637 0.999999960318
90.51 0.999756814478 0.999999960406
90.56 0.999757082874 0.999999960493
90.61 0.999757350826 0.99999996058
90.66 0.999757618335 0.999999960667
90.71 0.999757885401 0.999999960754
90.76 0.999758152027 0.99999996084
90.81 0.999758418212 0.999999960926
90.86 0.999758683959 0.999999961012
90.91 0.999758949267 0.999999961098
90.96 0.999759214137 0.999999961184
91.01 0.999759478572 0.999999961269
91.06 0.999759742571 0.999999961354
91.11 0.999760006136 0.999999961439
91.16 0.999760269267 0.999999961523
91.21 0.999760531966 0.999999961607
91.26 0.999760794233 0.999999961692
91.31 0.99976105607 0.999999961775
91.36 0.999761317477 0.999999961859
91.41 0.999761578456 0.999999961942
91.46 0.999761839006 0.999999962026
91.51 0.99976209913 0.999999962108
91.56 0.999762358828 0.999999962191
91.61 0.999762618101 0.999999962274
91.66 0.99976287695 0.999999962356
91.71 0.999763135375 0.999999962438
91.76 0.999763393379 0.99999996252
91.81 0.999763650961 0.999999962601
91.86 0.999763908123 0.999999962683
91.91 0.999764164866 0.999999962764
91.96 0.99976442119 0.999999962845
92.01 0.999764677096 0.999999962925
92.06 0.999764932585 0.999999963006
92.11 0.999765187659 0.999999963086
92.16 0.999765442318 0.999999963166
92.21 0.999765696563 0.999999963246
92.26 0.999765950395 0.999999963326
92.31 0.999766203814 0.999999963405
92.36 0.999766456822 0.999999963484
92.41 0.99976670942 0.999999963563
92.46 0.999766961608 0.999999963642
92.51 0.999767213387 0.999999963721
92.56 0.999767464759 0.999999963799
92.61 0.999767715724 0.999999963877
92.66 0.999767966283 0.999999963955
92.71 0.999768216436 0.999999964033
92.76 0.999768466186 0.99999996411
92.81 0.999768715531 0.999999964187
92.86 0.999768964475 0.999999964264
92.91 0.999769213016 0.999999964341
92.96 0.999769461157 0.999999964418
93.01 0.999769708898 0.999999964494
93.06 0.99976995624 0.999999964571
93.11 0.999770203183 0.999999964647
93.16 0.99977044973 0.999999964723
93.21 0.999770695879 0.999999964798
93.26 0.999770941633 0.999999964874
93.31 0.999771186992 0.999999964949
93.36 0.999771431957 0.999999965024
93.41 0.999771676529 0.999999965099
93.46 0.999771920709 0.999999965173
93.51 0.999772164497 0.999999965248
93.56 0.999772407895 0.999999965322
93.61 0.999772650903 0.999999965396
93.66 0.999772893522 0.99999996547
93.71 0.999773135752 0.999999965544
93.76 0.999773377596 0.999999965617
93.81 0.999773619053 0.99999996569
93.86 0.999773860124 0.999999965763
93.91 0.99977410081 0.999999965836
93.96 0.999774341113 0.999999965909
94.01 0.999774581032 0.999999965981
94.06 0.999774820569 0.999999966054
94.11 0.999775059724 0.999999966126
94.16 0.999775298498 0.999999966198
94.21 0.999775536893 0.999999966269
94.26 0.999775774908 0.999999966341
94.31 0.999776012545 0.999999966412
94.36 0.999776249805 0.999999966483
94.41 0.999776486687 0.999999966554
94.46 0.999776723194 0.999999966625
94.51 0.999776959326 0.999999966695
94.56 0.999777195083 0.999999966766
94.61 0.999777430466 0.999999966836
94.66 0.999777665477 0.999999966906
94.71 0.999777900116 0.999999966976
94.76 0.999778134384 0.999999967046
94.81 0.999778368281 0.999999967115
94.86 0.999778601809 0.999999967184
94.91 0.999778834967 0.999999967253
94.96 0.999779067758 0.999999967322
95.01 0.999779300181 0.999999967391
95.06 0.999779532238 0.99999996746
95.11 0.999779763929 0.999999967528
95.16 0.999779995255 0.999999967596
95.21 0.999780226216 0.999999967664
95.26 0.999780456815 0.999999967732
95.31 0.99978068705 0.9999999678
95.36 0.999780916924 0.999999967867
95.41 0.999781146436 0.999999967935
95.46 0.999781375588 0.999999968002
95.51 0.99978160438 0.999999968069
95.56 0.999781832814 0.999999968135
95.61 0.999782060889 0.999999968202
95.66 0.999782288606 0.999999968268
95.71 0.999782515967 0.999999968335
95.76 0.999782742972 0.999999968401
95.81 0.999782969622 0.999999968467
95.86 0.999783195918 0.999999968532
95.91 0.999783421859 0.999999968598
95.96 0.999783647448 0.999999968663
96.01 0.999783872684 0.999999968729
96.06 0.999784097569 0.999999968794
96.11 0.999784322103 0.999999968859
96.16 0.999784546287 0.999999968923
96.21 0.999784770122 0.999999968988
96.26 0.999784993608 0.999999969052
96.31 0.999785216746 0.999999969116
96.36 0.999785439537 0.999999969181
96.41 0.999785661982 0.999999969244
96.46 0.999785884081 0.999999969308
96.51 0.999786105835 0.999999969372
96.56 0.999786327244 0.999999969435
96.61 0.99978654831 0.999999969498
96.66 0.999786769033 0.999999969561
96.71 0.999786989414 0.999999969624
96.76 0.999787209454 0.999999969687
96.81 0.999787429153 0.99999996975
96.86 0.999787648511 0.999999969812
96.91 0.999787867531 0.999999969874
96.96 0.999788086211 0.999999969936
97.01 0.999788304554 0.999999969998
97.06 0.99978852256 0.99999997006
97.11 0.999788740229 0.999999970122
97.16 0.999788957562 0.999999970183
97.21 0.99978917456 0.999999970244
97.26 0.999789391223 0.999999970306
97.31 0.999789607553 0.999999970367
97.36 0.999789823549 0.999999970427
97.41 0.999790039213 0.999999970488
97.46 0.999790254546 0.999999970549
97.51 0.999790469547 0.999999970609
97.56 0.999790684218 0.999999970669
97.61 0.999790898559 0.999999970729
97.66 0.999791112571 0.999999970789
97.71 0.999791326255 0.999999970849
97.76 0.999791539611 0.999999970908
97.81 0.99979175264 0.999999970968
97.86 0.999791965343 0.999999971027
97.91 0.99979217772 0.999999971086
97.96 0.999792389772 0.999999971145
98.01 0.999792601499 0.999999971204
98.06 0.999792812903 0.999999971263
98.11 0.999793023984 0.999999971321
98.16 0.999793234743 0.99999997138
98.21 0.999793445179 0.999999971438
98.26 0.999793655295 0.999999971496
98.31 0.99979386509 0.999999971554
98.36 0.999794074566 0.999999971612
98.41 0.999794283722 0.99999997167
98.46 0.99979449256 0.999999971727
98.51 0.99979470108 0.999999971784
98.56 0.999794909283 0.999999971842
98.61 0.999795117169 0.999999971899
98.66 0.99979532474 0.999999971956
98.71 0.999795531995 0.999999972012
98.76 0.999795738935 0.999999972069
98.81 0.999795945562 0.999999972125
98.86 0.999796151875 0.999999972182
98.91 0.999796357876 0.999999972238
98.96 0.999796563564 0.999999972294
99.01 0.999796768941 0.99999997235
99.06 0.999796974007 0.999999972406
99.11 0.999797178763 0.999999972461
99.16 0.99979738321 0.999999972517
99.21 0.999797587347 0.999999972572
99.26 0.999797791176 0.999999972628
99.31 0.999797994697 0.999999972683
99.36 0.999798197912 0.999999972738
99.41 0.99979840082 0.999999972792
99.46 0.999798603421 0.999999972847
99.51 0.999798805718 0.999999972902
99.56 0.99979900771 0.999999972956
99.61 0.999799209398 0.99999997301
99.66 0.999799410783 0.999999973064
99.71 0.999799611865 0.999999973118
99.76 0.999799812645 0.999999973172
99.81 0.999800013123 0.999999973226
99.86 0.9998002133 0.99999997328
99.91 0.999800413177 0.999999973333
99.96 0.999800612754 0.999999973386
